t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1773151503,213,1962,29.267605633802816,0,195.21023677050002,2.0,4.0,39.19999999999993,336.51999999999975,1742.6199999999826,1962.0
1773151533,215,1962,29.009302325581395,0,194.31427455603963,2.0,4.0,38.799999999999955,327.8800000000015,1719.2800000000038,1962.0
1773151563,217,1962,28.755760368663594,0,193.43053178437665,2.0,4.0,38.39999999999998,319.23999999999705,1695.939999999992,1962.0
1773151593,219,1962,28.515981735159816,0,192.55751784646665,2.0,4.0,38.0,310.5999999999988,1672.6000000000133,1962.0
1773151623,221,1962,28.27601809954751,0,191.6967795396954,2.0,4.0,37.399999999999864,301.9600000000005,1649.2600000000014,1962.0
1773151653,223,1962,28.031390134529147,0,190.84873001662788,2.0,4.0,36.7999999999999,293.31999999999607,1625.9199999999894,1962.0
1773151683,225,1962,27.795555555555556,0,190.01121437247218,2.0,4.0,36.19999999999993,284.6799999999978,1602.5800000000106,1962.0
1773151713,227,1962,27.56387665198238,0,189.1846247165791,2.0,4.0,35.599999999999966,276.0399999999995,1579.2399999999986,1962.0
1773151743,229,1962,27.336244541484717,0,188.36872562770765,2.0,4.0,35.0,267.4000000000012,1555.8999999999867,1962.0
1773151773,231,1962,27.11255411255411,0,187.56328872274455,2.0,4.0,34.399999999999864,258.7599999999968,1532.560000000008,1962.0
1773151803,233,1962,26.892703862660944,0,186.7680923885768,2.0,4.0,33.7999999999999,250.11999999999853,1509.2199999999962,1962.0
1773151833,235,1962,26.676595744680853,0,185.9829215263397,2.0,4.0,33.19999999999993,241.48000000000025,1485.8799999999842,1962.0
1773151863,237,1962,26.459915611814345,0,185.20816128096945,2.0,4.0,32.599999999999966,232.84000000000196,1462.5400000000054,1962.0
1773151893,239,1962,26.251046025104603,0,184.44241360917198,2.0,4.0,32.0,224.19999999999754,1439.1999999999935,1962.0
1773151923,241,1962,26.04149377593361,0,183.6866397004039,2.0,4.0,30.099999999999568,215.55999999999926,1415.8599999999815,1962.0
1773151953,243,1962,25.839506172839506,0,182.93952779404233,2.0,4.0,28.199999999999676,206.92000000000098,1392.5200000000027,1962.0
1773151983,245,1962,25.64081632653061,0,182.2014556976625,2.0,4.0,26.299999999999784,198.27999999999656,1369.1799999999907,1962.0
1773152013,247,1962,25.453441295546558,0,181.47119208067852,2.0,4.0,24.399999999999892,189.63999999999828,1345.840000000012,1962.0
1773152043,249,1962,25.26104417670683,0,180.75067518867908,2.0,3.5,22.5,181.0,1322.5,1962.0
1773152073,251,1962,25.0796812749004,0,180.03768945834094,2.0,4.0,20.599999999999568,178.08000000000058,1299.159999999988,1962.0
1773152103,253,1962,24.897233201581027,0,179.33354717706362,2.0,3.5,18.699999999999676,175.1599999999991,1275.8200000000093,1962.0
1773152133,255,1962,24.70980392156863,0,178.63862397133173,2.0,3.0,16.799999999999784,172.23999999999967,1252.4799999999973,1962.0
1773152163,257,1962,24.53307392996109,0,177.95070385757026,2.0,3.0,14.899999999999892,169.32000000000025,1229.1399999999853,1962.0
1773152193,259,1962,24.366795366795365,0,177.2696906813575,2.0,3.0,13.0,166.39999999999876,1205.7999999999734,1962.0
1773152223,261,1962,24.195402298850574,0,176.59740213354868,2.0,3.0,12.699999999999932,163.47999999999934,1182.4599999999946,1962.0
1773152253,263,1962,24.03041825095057,0,175.93221452981936,2.0,3.0,12.399999999999949,160.55999999999784,1159.1200000000158,1962.0
